10.73,12.27,8.85,8.73,8.20,11.25,9.21,,,,,,,,,,,,
9.04,9.81,7.04,7.16,6.34,7.70,5.56,,,,,,,,,,,,
12.07,11.58,9.45,8.59,8.77,11.15,8.32,,,,,,,,,,,,
10.44,7.74,7.47,6.66,7.24,8.87,4.66,,,,,,,,,,,,
9.49,9.71,9.32,7.62,6.97,8.69,7.47,,,,,,,,,,,,
8.08,8.13,6.54,6.78,6.96,7.91,6.65,,,,,,,,,,,,
8.09,7.26,6.01,6.24,5.57,7.06,4.86,,,,,,,,,,,,
10.00,8.56,6.66,7.20,7.22,6.82,7.10,,,,,,,,,,,,
9.50,8.43,7.88,7.87,7.91,9.02,8.07,,,,,,,,,,,,
11.51,8.83,8.09,7.89,5.49,8.51,7.78,,,,,,,,,,,,
12.49,10.98,8.36,9.28,10.53,10.28,7.92,,,,,,,,,,,,
8.60,6.03,4.28,5.20,5.52,4.98,5.30,,,,,,,,,,,,
10.48,11.19,8.15,7.93,11.19,10.68,8.73,,,,,,,,,,,,
9.74,9.38,7.67,7.68,6.25,7.68,7.06,,,,,,,,,,,,
7.38,7.77,6.56,5.59,5.11,6.04,5.46,,,,,,,,,,,,
11.25,10.85,10.49,9.29,10.72,10.83,10.12,,,,,,,,,,,,
8.21,7.58,7.56,7.20,4.90,6.09,3.14,,,,,,,,,,,,
8.24,8.35,6.10,6.09,5.55,5.55,5.22,,,,,,,,,,,,
8.70,8.51,6.42,7.59,5.88,9.57,6.97,,,,,,,,,,,,
11.01,11.36,9.23,8.92,7.22,7.50,8.94,,,,,,,,,,,,
8.20,8.14,6.84,6.26,5.72,8.10,4.67,,,,,,,,,,,,
12.73,9.39,7.12,7.91,9.77,9.62,7.53,,,,,,,,,,,,
8.74,8.13,5.15,5.32,5.54,6.91,5.64,,,,,,,,,,,,
7.79,7.27,6.59,6.17,7.40,6.67,4.77,,,,,,,,,,,,
10.77,10.42,9.19,9.24,8.90,9.75,10.20,,,,,,,,,,,,
9.47,9.30,7.26,7.59,6.53,9.59,7.17,,,,,,,,,,,,
13.32,10.63,9.12,8.54,8.10,11.18,7.01,,,,,,,,,,,,
6.12,6.18,5.46,5.30,4.94,5.92,4.54,,,,,,,,,,,,
6.59,6.96,5.16,7.01,4.67,5.47,6.39,,,,,,,,,,,,
8.82,8.58,8.10,7.64,7.56,6.64,5.97,,,,,,,,,,,,
9.57,10.27,7.26,7.31,6.18,8.91,6.83,,,,,,,,,,,,
6.42,7.27,5.69,6.41,5.42,7.07,4.48,,,,,,,,,,,,
7.37,9.09,6.36,6.66,5.96,6.98,7.09,,,,,,,,,,,,
9.47,8.79,6.73,7.02,6.98,8.60,5.60,,,,,,,,,,,,
5.51,6.02,6.14,5.96,5.50,8.64,4.62,,,,,,,,,,,,
8.73,8.04,6.75,6.37,5.04,7.58,4.47,,,,,,,,,,,,
11.53,11.04,8.40,8.48,8.38,8.83,7.34,,,,,,,,,,,,
5.48,7.52,5.27,4.29,4.04,5.24,6.35,,,,,,,,,,,,
11.01,9.83,8.11,8.33,9.49,10.18,10.81,,,,,,,,,,,,
10.17,8.14,7.45,7.59,6.14,8.91,5.48,,,,,,,,,,,,
7.90,8.52,7.35,6.30,5.71,8.41,7.21,,,,,,,,,,,,
7.32,8.92,6.84,7.25,7.33,7.79,4.42,,,,,,,,,,,,
12.93,12.17,11.17,9.05,9.21,9.01,8.09,,,,,,,,,,,,
7.79,8.17,6.24,7.01,7.32,6.82,6.99,,,,,,,,,,,,
6.98,7.38,4.91,6.22,5.69,5.35,5.57,,,,,,,,,,,,
9.39,8.01,7.11,6.91,5.23,6.53,6.93,,,,,,,,,,,,
5.02,7.20,4.96,6.15,6.89,5.20,5.46,,,,,,,,,,,,
9.78,7.06,6.30,5.26,5.31,8.43,5.77,,,,,,,,,,,,
6.48,7.20,5.53,6.38,7.42,5.14,5.06,,,,,,,,,,,,
12.27,9.63,9.49,9.08,9.81,9.98,10.14,,,,,,,,,,,,
8.53,8.03,6.88,7.44,6.48,8.05,7.11,,,,,,,,,,,,
9.30,6.57,6.47,5.72,6.39,8.29,5.06,,,,,,,,,,,,
8.20,8.94,7.47,7.35,6.73,7.88,6.24,,,,,,,,,,,,
11.05,9.31,7.80,7.55,7.29,8.56,6.94,,,,,,,,,,,,
7.43,8.39,6.36,7.00,7.76,7.68,7.78,,,,,,,,,,,,
10.23,8.96,6.50,7.10,5.89,6.76,5.73,,,,,,,,,,,,
7.51,7.24,7.28,7.77,5.66,7.78,5.51,,,,,,,,,,,,
10.72,9.37,6.68,7.83,6.62,7.39,5.22,,,,,,,,,,,,
5.44,5.49,4.44,4.42,4.44,5.02,4.15,,,,,,,,,,,,
9.83,9.64,8.81,8.54,7.22,7.80,7.87,,,,,,,,,,,,
9.99,8.49,8.93,8.01,7.20,7.26,8.67,,,,,,,,,,,,
11.07,11.56,7.80,7.52,7.72,11.47,8.04,,,,,,,,,,,,
10.01,8.14,6.54,6.60,6.52,7.93,5.47,,,,,,,,,,,,
4.44,6.43,4.63,5.17,3.50,4.47,3.34,,,,,,,,,,,,
9.42,8.88,6.59,8.07,9.11,9.66,6.32,,,,,,,,,,,,
9.30,9.57,7.04,7.94,6.71,10.64,6.59,,,,,,,,,,,,
10.29,9.73,7.38,7.68,6.51,6.91,7.13,,,,,,,,,,,,
11.84,10.98,6.98,7.80,8.35,9.33,7.03,,,,,,,,,,,,
9.75,9.58,7.39,7.39,7.88,8.52,6.89,,,,,,,,,,,,
9.66,8.13,7.18,7.18,8.50,9.09,5.89,,,,,,,,,,,,
10.43,10.40,8.48,7.94,9.10,8.64,9.11,,,,,,,,,,,,
10.09,10.97,7.14,8.84,6.83,6.26,6.80,,,,,,,,,,,,
7.12,6.90,5.92,5.31,5.51,7.78,4.68,,,,,,,,,,,,
11.03,10.84,8.28,8.67,10.20,9.34,7.70,,,,,,,,,,,,
9.70,8.89,6.53,7.17,6.48,8.28,6.88,,,,,,,,,,,,
7.72,9.44,6.73,6.47,6.66,7.85,8.77,,,,,,,,,,,,
9.72,9.07,7.61,7.33,7.51,7.56,7.69,,,,,,,,,,,,
8.71,7.66,7.53,6.80,5.39,8.39,7.63,,,,,,,,,,,,
6.60,8.06,5.75,5.71,5.33,8.66,5.82,,,,,,,,,,,,
11.94,11.55,9.19,9.41,9.53,10.50,8.52,,,,,,,,,,,,
6.08,5.93,5.24,4.28,4.39,5.47,3.28,,,,,,,,,,,,
9.00,11.05,9.90,8.51,9.44,7.33,6.99,,,,,,,,,,,,
6.37,6.33,6.54,6.23,5.37,7.19,5.05,,,,,,,,,,,,
11.74,9.07,7.79,7.51,6.73,10.50,7.31,,,,,,,,,,,,
9.71,10.04,8.81,8.64,9.41,10.58,8.14,,,,,,,,,,,,
8.75,7.04,9.12,7.86,10.20,6.63,8.07,,,,,,,,,,,,
8.15,8.50,5.72,6.22,6.35,6.13,5.35,,,,,,,,,,,,
6.49,6.88,4.73,5.45,4.66,8.42,4.09,,,,,,,,,,,,
8.93,8.68,6.75,6.67,7.30,7.84,6.67,,,,,,,,,,,,
9.89,12.08,8.17,10.04,10.72,9.60,10.53,,,,,,,,,,,,
9.33,8.42,6.37,6.77,5.58,7.98,6.80,,,,,,,,,,,,
11.00,13.20,8.65,9.99,9.52,10.43,10.41,,,,,,,,,,,,
10.77,8.94,7.32,8.05,8.30,9.83,7.63,,,,,,,,,,,,
7.52,7.99,6.76,6.33,5.90,6.29,6.12,,,,,,,,,,,,
8.19,6.06,5.31,6.35,6.22,6.28,5.77,,,,,,,,,,,,
8.82,9.62,7.89,7.70,6.57,8.31,6.36,,,,,,,,,,,,
12.93,12.40,9.86,9.77,7.89,11.77,6.10,,,,,,,,,,,,
8.71,7.92,6.39,7.18,7.18,8.34,5.72,,,,,,,,,,,,
5.30,6.10,5.18,5.23,3.65,5.31,4.25,,,,,,,,,,,,
8.35,7.78,6.20,5.99,6.19,9.04,5.88,,,,,,,,,,,,
7.72,5.80,5.23,6.46,4.71,8.79,3.74,,,,,,,,,,,,
7.78,7.93,6.86,7.06,8.39,8.39,6.34,,,,,,,,,,,,
9.22,8.88,7.38,7.45,8.00,8.26,6.63,,,,,,,,,,,,
8.87,8.84,6.46,7.22,7.31,7.11,6.75,,,,,,,,,,,,
7.75,6.28,5.31,5.17,5.05,6.69,4.80,,,,,,,,,,,,
11.18,10.79,7.59,7.74,5.07,9.96,7.36,,,,,,,,,,,,
7.49,8.14,6.44,7.27,5.80,7.49,4.99,,,,,,,,,,,,
8.86,8.02,6.52,6.05,5.39,6.64,6.44,,,,,,,,,,,,
9.27,7.00,5.44,6.19,4.97,8.50,5.71,,,,,,,,,,,,
8.53,8.14,6.19,7.16,7.22,7.20,5.75,,,,,,,,,,,,
10.08,8.86,7.11,6.57,6.54,8.40,7.87,,,,,,,,,,,,
9.50,6.56,5.66,5.94,4.72,8.62,6.48,,,,,,,,,,,,
6.33,7.13,5.46,5.20,4.88,5.65,4.53,,,,,,,,,,,,
8.61,8.68,7.93,7.29,6.05,8.89,5.61,,,,,,,,,,,,
7.47,7.19,7.52,7.36,7.12,6.48,4.89,,,,,,,,,,,,
12.43,7.11,9.08,5.56,5.78,5.00,5.50,,,,,,,,,,,,
8.00,10.90,8.63,8.81,8.05,9.17,7.77,,,,,,,,,,,,
9.35,8.21,7.48,6.01,4.93,8.96,5.67,,,,,,,,,,,,
9.94,9.50,7.23,7.69,7.65,7.41,5.96,,,,,,,,,,,,
11.44,9.16,9.47,7.93,9.72,9.21,8.72,,,,,,,,,,,,
7.48,6.96,5.43,5.72,6.60,6.57,4.75,,,,,,,,,,,,
11.38,11.39,9.63,8.87,9.25,11.37,10.25,,,,,,,,,,,,
7.34,7.46,6.65,5.82,7.49,7.61,4.81,,,,,,,,,,,,
11.25,12.34,8.53,8.68,9.29,10.85,9.53,,,,,,,,,,,,
8.33,8.03,5.77,5.92,7.98,7.96,4.49,,,,,,,,,,,,
7.35,11.10,7.22,7.42,9.02,9.14,9.17,,,,,,,,,,,,
9.54,11.87,8.41,8.54,9.30,11.42,7.33,,,,,,,,,,,,
10.78,12.72,9.67,9.45,10.67,10.74,11.56,,,,,,,,,,,,
12.69,10.86,8.15,8.83,10.55,11.84,9.20,,,,,,,,,,,,
8.66,8.63,7.61,8.27,8.34,7.50,6.99,,,,,,,,,,,,
7.49,13.24,7.58,12.27,4.67,11.50,1.50,,,,,,,,,,,,
8.54,9.46,7.28,6.93,6.78,8.36,6.65,,,,,,,,,,,,
12.29,12.81,10.12,10.24,10.64,11.59,12.64,,,,,,,,,,,,
13.77,13.79,9.81,11.15,13.48,9.19,12.66,,,,,,,,,,,,
9.64,10.16,8.17,9.11,9.21,10.45,10.53,,,,,,,,,,,,
9.00,8.75,7.26,6.65,7.29,8.75,9.02,,,,,,,,,,,,
7.20,7.08,7.34,5.80,6.20,5.48,5.82,,,,,,,,,,,,
6.82,7.46,5.39,4.97,5.43,5.38,4.17,,,,,,,,,,,,
7.65,7.58,6.75,5.77,6.50,5.94,5.14,,,,,,,,,,,,
6.61,7.66,5.86,6.85,6.51,7.03,4.87,,,,,,,,,,,,
5.43,5.55,5.67,5.35,5.41,5.43,4.75,,,,,,,,,,,,
8.20,7.59,6.25,6.27,7.31,6.86,7.39,,,,,,,,,,,,
4.04,5.08,4.16,4.23,5.09,3.93,4.49,,,,,,,,,,,,
6.29,6.97,5.43,5.88,8.33,6.70,5.95,,,,,,,,,,,,
6.15,7.44,5.13,5.52,6.22,5.79,5.63,,,,,,,,,,,,
9.40,9.74,7.70,7.16,8.12,8.86,7.67,,,,,,,,,,,,
6.36,6.29,5.41,4.68,5.04,7.07,5.52,,,,,,,,,,,,
6.29,5.92,5.09,5.31,6.55,5.20,5.28,,,,,,,,,,,,
5.38,6.47,4.84,5.49,6.70,5.18,4.92,,,,,,,,,,,,
4.64,5.58,4.72,5.28,5.21,5.18,4.75,,,,,,,,,,,,
4.91,6.00,4.52,4.59,5.82,6.14,5.19,,,,,,,,,,,,
8.90,8.02,6.46,5.59,6.35,6.70,5.74,,,,,,,,,,,,
5.78,5.68,4.20,4.60,4.82,5.61,4.86,,,,,,,,,,,,
5.25,7.50,5.09,6.01,6.59,5.32,6.53,,,,,,,,,,,,
6.03,6.53,5.16,5.87,6.96,5.45,4.78,,,,,,,,,,,,
5.70,7.05,5.17,5.17,5.23,5.25,4.58,,,,,,,,,,,,
7.97,8.14,7.05,5.79,6.60,7.97,6.60,,,,,,,,,,,,
8.10,6.51,7.31,6.24,7.82,7.37,8.16,,,,,,,,,,,,
8.07,8.19,6.91,7.89,6.95,7.49,6.85,,,,,,,,,,,,
9.22,8.69,6.72,6.54,6.79,8.09,6.71,,,,,,,,,,,,
8.02,7.48,4.43,5.93,5.12,5.17,7.10,,,,,,,,,,,,
9.95,7.10,5.64,6.26,5.70,6.70,5.56,,,,,,,,,,,,
5.14,7.13,4.98,5.65,5.49,5.39,5.29,,,,,,,,,,,,
10.97,9.28,6.70,6.96,7.00,7.32,4.93,,,,,,,,,,,,
6.25,7.95,5.09,4.91,5.89,4.49,5.20,,,,,,,,,,,,
8.34,7.81,7.02,6.72,6.34,7.15,7.05,,,,,,,,,,,,
5.53,5.95,4.35,4.53,5.85,4.80,4.57,,,,,,,,,,,,
6.23,6.67,5.29,4.52,4.15,7.19,5.87,,,,,,,,,,,,
4.51,5.32,3.87,3.48,4.32,3.10,5.01,,,,,,,,,,,,
8.91,7.85,7.32,7.65,8.96,6.59,6.97,,,,,,,,,,,,
9.75,8.25,6.51,5.97,6.77,9.59,8.51,,,,,,,,,,,,
6.42,6.35,4.57,4.81,4.20,4.79,4.51,,,,,,,,,,,,
6.69,7.15,4.56,5.19,5.42,6.10,5.37,,,,,,,,,,,,
7.30,7.53,6.68,6.23,6.80,5.83,5.75,,,,,,,,,,,,
4.23,5.76,4.25,4.29,5.63,3.91,3.70,,,,,,,,,,,,
6.21,6.05,4.42,5.66,6.27,6.40,4.67,,,,,,,,,,,,
6.27,6.36,5.05,5.35,6.25,5.01,4.55,,,,,,,,,,,,
7.69,7.41,6.80,6.95,7.91,6.12,6.23,,,,,,,,,,,,
4.64,5.09,4.41,4.00,3.92,5.68,5.47,,,,,,,,,,,,
6.33,6.62,4.80,4.83,7.08,6.13,4.62,,,,,,,,,,,,
5.83,6.80,4.64,5.93,5.96,5.43,5.75,,,,,,,,,,,,
7.40,6.89,5.50,4.92,6.09,6.67,5.68,,,,,,,,,,,,
8.53,7.96,6.99,6.87,7.72,7.35,8.32,,,,,,,,,,,,
8.30,6.65,5.41,5.62,6.58,5.17,4.98,,,,,,,,,,,,
5.36,5.92,4.09,4.02,4.62,5.47,5.32,,,,,,,,,,,,
5.24,5.61,4.17,3.88,4.57,5.08,4.68,,,,,,,,,,,,
7.01,7.60,5.55,6.31,4.44,5.22,5.64,,,,,,,,,,,,
7.52,5.28,4.99,4.18,5.06,5.07,3.81,,,,,,,,,,,,
4.98,5.08,4.51,4.40,5.45,4.69,4.76,,,,,,,,,,,,
7.11,5.87,4.81,4.41,4.69,4.29,3.84,,,,,,,,,,,,
9.13,7.24,6.49,5.62,7.70,6.09,5.57,,,,,,,,,,,,
7.18,5.89,4.31,6.02,3.89,4.71,4.81,,,,,,,,,,,,
4.62,4.28,3.96,4.24,3.62,4.17,3.79,,,,,,,,,,,,
6.19,7.28,4.79,4.99,5.67,6.87,7.04,,,,,,,,,,,,
9.88,7.76,7.69,6.62,7.97,7.61,6.79,,,,,,,,,,,,
4.29,6.90,4.45,4.80,3.71,4.91,5.31,,,,,,,,,,,,
7.48,8.66,5.89,6.01,5.04,4.71,7.31,,,,,,,,,,,,
7.28,6.99,4.27,5.34,5.00,4.72,3.76,,,,,,,,,,,,
5.99,5.75,4.09,4.76,6.20,4.57,4.46,,,,,,,,,,,,
9.12,8.28,6.60,6.95,7.42,7.74,7.15,,,,,,,,,,,,
9.25,7.78,6.17,5.94,8.45,8.34,6.97,,,,,,,,,,,,
7.86,8.76,6.66,6.19,5.87,5.97,5.00,,,,,,,,,,,,
6.33,5.10,5.21,5.30,5.23,4.32,5.73,,,,,,,,,,,,
8.49,8.46,6.24,6.09,7.32,8.37,7.88,,,,,,,,,,,,
10.42,8.02,5.32,5.46,4.33,5.90,5.51,,,,,,,,,,,,
8.31,7.46,7.14,6.90,6.85,6.47,7.15,,,,,,,,,,,,
8.52,7.54,6.41,6.07,5.07,4.96,5.39,,,,,,,,,,,,
7.38,8.22,6.83,6.37,5.99,7.69,6.81,,,,,,,,,,,,
6.39,7.23,5.27,5.57,4.09,5.23,5.02,,,,,,,,,,,,
6.42,6.79,4.55,5.64,5.49,5.06,4.63,,,,,,,,,,,,
6.31,6.79,4.78,4.63,5.08,5.00,5.64,,,,,,,,,,,,
7.21,5.91,3.37,4.38,4.16,5.30,4.00,,,,,,,,,,,,
6.90,6.14,4.62,4.88,6.52,6.01,4.88,,,,,,,,,,,,
6.59,7.14,4.52,5.27,5.86,5.75,6.35,,,,,,,,,,,,
6.95,7.97,6.57,6.49,7.34,6.07,6.00,,,,,,,,,,,,
9.33,7.57,6.63,6.52,8.24,7.94,6.68,,,,,,,,,,,,
6.17,6.92,4.84,5.31,5.05,5.47,5.07,,,,,,,,,,,,
7.43,6.35,5.74,5.84,6.11,5.87,3.88,,,,,,,,,,,,
7.36,8.31,6.23,7.24,8.34,7.30,6.00,,,,,,,,,,,,
4.56,5.46,4.26,4.89,3.90,4.54,5.06,,,,,,,,,,,,
6.07,5.63,4.87,5.67,4.67,6.90,6.00,,,,,,,,,,,,
8.59,8.40,7.21,6.85,5.91,6.61,6.33,,,,,,,,,,,,
7.13,7.62,6.47,5.36,5.87,7.38,6.91,,,,,,,,,,,,
7.88,7.96,5.89,5.73,5.36,6.23,5.57,,,,,,,,,,,,
5.95,5.47,5.11,4.21,5.05,5.30,3.80,,,,,,,,,,,,
5.95,5.94,4.36,4.92,4.01,5.27,4.52,,,,,,,,,,,,
8.68,8.52,6.25,6.23,7.58,7.83,7.63,,,,,,,,,,,,
3.62,8.38,9.64,5.30,3.71,2.81,3.10,,,,,,,,,,,,
10.41,9.89,7.53,7.41,9.05,8.88,9.19,,,,,,,,,,,,
7.64,7.58,6.36,6.52,5.22,6.27,5.20,,,,,,,,,,,,
5.04,4.22,3.23,4.22,4.84,3.49,4.75,,,,,,,,,,,,
6.12,6.14,4.03,4.41,5.27,4.50,5.52,,,,,,,,,,,,
3.84,4.49,3.67,4.11,5.33,3.68,2.86,,,,,,,,,,,,
7.08,6.58,4.72,5.38,6.35,5.91,5.75,,,,,,,,,,,,
8.59,8.68,7.25,6.69,6.81,8.22,6.19,,,,,,,,,,,,
5.01,5.28,5.68,5.08,3.18,3.43,3.84,,,,,,,,,,,,
4.38,5.56,4.76,4.77,4.23,3.86,4.19,,,,,,,,,,,,
4.72,4.77,5.41,4.25,4.67,3.22,3.86,,,,,,,,,,,,
4.46,4.77,4.19,4.34,4.99,3.45,3.78,,,,,,,,,,,,
4.54,4.61,3.89,3.54,2.97,3.54,3.76,,,,,,,,,,,,
2.69,4.12,3.30,3.54,3.86,2.96,2.78,,,,,,,,,,,,
5.94,7.20,5.53,6.23,6.13,4.77,5.81,,,,,,,,,,,,
4.81,6.13,5.87,5.54,5.83,4.12,5.36,,,,,,,,,,,,
2.59,3.51,3.01,4.11,3.51,2.96,2.86,,,,,,,,,,,,
4.14,4.95,3.29,3.78,4.52,3.39,3.48,,,,,,,,,,,,
4.17,3.78,2.61,2.76,2.67,2.81,2.79,,,,,,,,,,,,
3.48,3.83,3.38,3.81,5.14,2.94,2.70,,,,,,,,,,,,
2.30,3.65,2.81,4.07,3.16,2.94,2.43,,,,,,,,,,,,
2.33,3.08,2.68,2.89,2.80,2.72,2.52,,,,,,,,,,,,
4.51,5.16,4.82,5.00,4.11,4.14,3.20,,,,,,,,,,,,
3.07,3.78,2.53,3.14,3.34,2.44,2.86,,,,,,,,,,,,
2.20,3.79,2.51,2.40,2.00,3.03,2.59,,,,,,,,,,,,
4.97,3.94,4.22,4.33,5.41,2.95,3.36,,,,,,,,,,,,
3.39,4.81,3.63,3.52,4.18,3.75,3.05,,,,,,,,,,,,
3.51,4.17,2.66,3.09,2.96,2.27,3.17,,,,,,,,,,,,
4.67,5.68,4.81,4.79,4.37,3.99,4.06,,,,,,,,,,,,
4.77,4.42,6.38,5.32,5.77,3.74,3.42,,,,,,,,,,,,
4.45,6.04,3.62,4.65,3.57,3.48,3.76,,,,,,,,,,,,
5.42,5.94,5.31,5.03,5.10,3.98,4.27,,,,,,,,,,,,
3.92,5.27,4.13,4.65,4.65,4.20,4.01,,,,,,,,,,,,
5.34,6.07,5.21,5.77,5.16,4.05,5.37,,,,,,,,,,,,
3.83,4.88,3.30,4.26,4.20,4.14,3.69,,,,,,,,,,,,
6.69,7.21,5.95,6.94,6.91,4.87,6.56,,,,,,,,,,,,
4.58,4.55,3.40,4.56,4.73,3.66,3.78,,,,,,,,,,,,
5.21,5.31,3.14,5.12,3.47,3.62,3.07,,,,,,,,,,,,
4.18,4.73,4.10,4.17,3.76,3.42,3.86,,,,,,,,,,,,
4.18,4.18,3.44,4.18,2.98,3.28,2.85,,,,,,,,,,,,
4.83,5.46,4.05,4.51,3.06,3.85,3.67,,,,,,,,,,,,
3.70,4.55,3.73,4.15,5.18,3.52,3.87,,,,,,,,,,,,
3.81,5.02,3.81,4.38,4.40,3.57,3.98,,,,,,,,,,,,
4.33,3.82,2.89,3.81,4.35,2.87,3.07,,,,,,,,,,,,
4.87,4.72,4.32,4.79,4.74,3.42,3.69,,,,,,,,,,,,
5.02,5.96,4.90,5.44,4.17,4.29,4.56,,,,,,,,,,,,
5.56,6.74,3.94,5.01,4.82,4.56,4.27,,,,,,,,,,,,
4.93,6.08,4.83,5.69,5.34,4.01,4.39,,,,,,,,,,,,
4.23,4.32,3.09,4.41,3.46,3.53,4.04,,,,,,,,,,,,
4.45,5.15,3.86,4.94,3.61,3.53,3.87,,,,,,,,,,,,
4.43,4.03,2.91,3.36,3.50,3.36,3.56,,,,,,,,,,,,
5.52,5.93,4.66,4.97,4.74,5.20,4.02,,,,,,,,,,,,
4.77,4.14,3.81,4.17,5.33,3.29,4.33,,,,,,,,,,,,
4.56,5.39,4.15,5.11,5.18,4.40,4.07,,,,,,,,,,,,
3.92,4.86,3.85,4.26,3.52,3.89,3.61,,,,,,,,,,,,
4.43,5.33,3.62,5.32,5.49,3.91,4.01,,,,,,,,,,,,
5.79,6.35,5.83,5.86,6.50,4.88,4.84,,,,,,,,,,,,
3.51,5.03,3.72,5.26,4.37,3.00,4.91,,,,,,,,,,,,
4.63,5.03,3.87,4.73,4.25,3.10,3.93,,,,,,,,,,,,
4.58,4.94,4.58,5.33,5.01,3.95,3.71,,,,,,,,,,,,
4.40,5.46,3.99,4.54,3.99,4.03,3.35,,,,,,,,,,,,
4.98,4.36,3.98,4.26,3.94,3.62,3.82,,,,,,,,,,,,
3.24,3.59,2.48,3.18,3.48,3.54,2.65,,,,,,,,,,,,
5.25,4.96,4.39,5.27,4.95,3.61,2.96,,,,,,,,,,,,
2.96,3.91,2.21,3.89,2.62,2.74,3.12,,,,,,,,,,,,
4.06,4.30,3.10,4.56,4.45,3.73,3.26,,,,,,,,,,,,
6.77,6.01,6.02,5.30,6.58,6.33,5.69,,,,,,,,,,,,
2.40,3.06,2.67,3.04,3.43,2.04,2.43,,,,,,,,,,,,
3.48,4.10,2.51,4.29,4.31,3.37,2.08,,,,,,,,,,,,
3.64,4.93,3.40,4.75,4.30,3.27,3.78,,,,,,,,,,,,
5.06,5.91,4.24,4.55,5.46,4.15,3.35,,,,,,,,,,,,
5.15,4.82,4.13,4.55,3.81,4.57,4.11,,,,,,,,,,,,
3.58,4.20,3.28,3.91,6.24,3.37,2.56,,,,,,,,,,,,
5.50,5.10,3.97,4.82,3.63,4.16,3.82,,,,,,,,,,,,
5.18,4.16,3.58,4.24,3.64,3.53,3.46,,,,,,,,,,,,
3.37,3.43,3.01,2.33,2.77,3.28,3.84,,,,,,,,,,,,
3.57,3.98,4.08,3.81,4.15,4.00,4.02,,,,,,,,,,,,
3.41,4.29,2.95,3.42,4.68,3.70,3.52,,,,,,,,,,,,
5.79,6.19,5.17,5.64,5.38,5.28,5.99,,,,,,,,,,,,
3.45,3.97,2.94,3.96,3.38,3.09,2.98,,,,,,,,,,,,
4.02,4.27,2.73,4.57,3.61,3.66,3.28,,,,,,,,,,,,
4.53,5.61,4.37,4.98,4.48,4.08,3.47,,,,,,,,,,,,
4.41,4.51,3.54,4.82,4.64,4.23,3.46,,,,,,,,,,,,
4.61,4.99,3.09,4.11,5.38,3.16,3.11,,,,,,,,,,,,
5.54,5.86,5.05,5.60,5.79,4.17,4.53,,,,,,,,,,,,
4.55,5.01,3.55,4.73,4.19,2.94,3.63,,,,,,,,,,,,
3.83,4.68,3.04,4.30,4.69,3.06,2.59,,,,,,,,,,,,
5.87,5.73,5.01,5.64,5.22,3.85,4.79,,,,,,,,,,,,
3.63,4.63,3.16,3.89,2.23,3.19,3.79,,,,,,,,,,,,
5.24,5.68,4.91,4.96,4.66,4.71,4.33,,,,,,,,,,,,
4.33,4.29,3.60,3.99,4.07,3.11,2.57,,,,,,,,,,,,
7.28,5.97,6.47,6.06,5.93,5.11,5.43,,,,,,,,,,,,
5.06,5.55,5.41,5.56,4.49,5.02,4.75,,,,,,,,,,,,
3.66,4.41,2.85,3.29,3.87,2.85,3.03,,,,,,,,,,,,
4.07,5.02,4.24,4.52,3.62,4.95,4.42,,,,,,,,,,,,
5.62,5.25,4.70,4.93,3.88,4.66,4.05,,,,,,,,,,,,
4.02,5.32,3.85,5.67,4.30,3.55,4.03,,,,,,,,,,,,
3.73,4.36,3.83,4.16,3.30,3.53,4.25,,,,,,,,,,,,
4.34,5.10,4.62,5.08,3.48,4.20,3.44,,,,,,,,,,,,
4.01,5.01,4.20,4.87,3.64,3.81,3.70,,,,,,,,,,,,
5.47,5.38,5.19,5.48,4.59,4.46,4.09,,,,,,,,,,,,
4.14,4.62,3.49,4.06,3.30,3.25,3.32,,,,,,,,,,,,
5.64,4.93,3.93,4.95,6.11,5.74,4.61,,,,,,,,,,,,
4.75,4.42,4.23,4.88,3.88,4.79,4.26,,,,,,,,,,,,
4.30,6.56,4.72,5.20,4.81,6.76,3.77,,,,,,,,,,,,
6.96,5.82,5.97,5.75,5.01,5.44,5.28,,,,,,,,,,,,
5.00,4.55,4.32,4.27,2.82,4.47,2.78,,,,,,,,,,,,
6.02,5.24,4.30,5.43,3.39,4.06,3.32,,,,,,,,,,,,
4.28,4.89,4.41,5.54,4.44,3.24,4.02,,,,,,,,,,,,
4.84,5.02,4.65,5.08,6.12,3.81,3.54,,,,,,,,,,,,
7.22,7.03,6.64,7.08,6.42,4.92,5.63,,,,,,,,,,,,
3.86,6.35,4.95,5.26,3.97,4.00,5.37,,,,,,,,,,,,
4.73,3.82,3.24,2.82,3.31,3.43,3.06,,,,,,,,,,,,
7.99,6.78,6.46,6.02,6.23,6.84,5.59,,,,,,,,,,,,
4.09,4.97,3.91,4.58,3.73,3.64,3.09,,,,,,,,,,,,
5.10,5.43,4.61,4.19,3.44,4.34,3.69,,,,,,,,,,,,
4.85,5.92,5.25,5.27,4.89,4.14,4.18,,,,,,,,,,,,
6.34,6.38,6.19,5.35,5.81,4.63,4.63,,,,,,,,,,,,
4.49,4.12,3.07,3.47,3.30,3.02,3.18,,,,,,,,,,,,
6.47,6.98,5.63,5.99,4.84,5.63,4.81,,,,,,,,,,,,
5.49,5.42,6.04,5.49,3.69,4.51,4.19,,,,,,,,,,,,
8.74,6.39,6.69,6.58,6.15,4.99,5.96,,,,,,,,,,,,
3.34,4.21,3.21,3.51,3.64,3.05,3.67,,,,,,,,,,,,
